Area,year,Crime Type,Latitude,Longitude
Ashburton,2014,LARCENY FROM AUTO,39.32368,-76.66606
Ashburton,2017,BURGLARY,39.32855,-76.6712
Ashburton,2014,BURGLARY,39.32617,-76.67142
Ashburton,2014,LARCENY FROM AUTO,39.32331,-76.6674
Ashburton,2016,ROBBERY - STREET,39.32605,-76.67626
Ashburton,2017,BURGLARY,39.33124,-76.67633
Ashburton,2016,AGG. ASSAULT,39.33411,-76.67366
Ashburton,2013,LARCENY,39.33596,-76.6755
Ashburton,2017,BURGLARY,39.32547,-76.67443
Ashburton,2013,ROBBERY - STREET,39.32652,-76.66697
Ashburton,2015,BURGLARY,39.32826,-76.67781
Ashburton,2015,LARCENY,39.32936,-76.67727
Ashburton,2015,COMMON ASSAULT,39.33332,-76.67307
Ashburton,2017,RAPE,39.32575,-76.67665
Ashburton,2016,BURGLARY,39.32644,-76.67747
Ashburton,2012,BURGLARY,39.32683,-76.66564
Ashburton,2017,ROBBERY - STREET,39.32574,-76.67019
Ashburton,2013,LARCENY FROM AUTO,39.32342,-76.66627
Ashburton,2013,LARCENY,39.32554,-76.67448
Ashburton,2012,LARCENY,39.32897,-76.67621
Ashburton,2015,BURGLARY,39.32664,-76.67018
Ashburton,2013,AUTO THEFT,39.33451,-76.67411
Ashburton,2013,AUTO THEFT,39.32312,-76.66771
Ashburton,2012,AUTO THEFT,39.33148,-76.67257
Baltimore Highlands,2014,COMMON ASSAULT,39.29362,-76.56828
Baltimore Highlands,2013,LARCENY,39.29437,-76.56739
Baltimore Highlands,2016,BURGLARY,39.29433,-76.56829
Baltimore Highlands,2016,LARCENY,39.29411,-76.56293
Baltimore Highlands,2014,LARCENY,39.29152,-76.56484
Baltimore Highlands,2016,BURGLARY,39.29212,-76.56755
Baltimore Highlands,2015,AGG. ASSAULT,39.29091,-76.56701
Baltimore Highlands,2015,LARCENY,39.2915,-76.56552
Baltimore Highlands,2015,LARCENY,39.29086,-76.56923
Baltimore Highlands,2015,COMMON ASSAULT,39.29141,-76.56801
Baltimore Highlands,2017,AGG. ASSAULT,39.29086,-76.5679
Baltimore Highlands,2012,AGG. ASSAULT,39.29536,-76.56777
Baltimore Highlands,2012,LARCENY,39.29081,-76.56739
Baltimore Highlands,2012,AGG. ASSAULT,39.29116,-76.56275
Baltimore Highlands,2015,SHOOTING,39.29255,-76.56847
Baltimore Highlands,2014,LARCENY,39.2915,-76.56552
Baltimore Highlands,2016,AGG. ASSAULT,39.2926,-76.56752
Baltimore Highlands,2013,AGG. ASSAULT,39.29083,-76.56861
Baltimore Highlands,2017,BURGLARY,39.29177,-76.56933
Baltimore Highlands,2012,LARCENY,39.29152,-76.56484
Baltimore Highlands,2017,ROBBERY - COMMERCIAL,39.29252,-76.56913
Baltimore Highlands,2014,ROBBERY - STREET,39.2915,-76.56552
Baltimore Highlands,2015,ROBBERY - STREET,39.29563,-76.56727
Baltimore Highlands,2012,BURGLARY,39.29186,-76.56837
Baltimore Highlands,2014,BURGLARY,39.29179,-76.56871
Baltimore Highlands,2012,LARCENY,39.29603,-76.56937
Baltimore Highlands,2016,COMMON ASSAULT,39.29131,-76.56895
Baltimore Highlands,2012,LARCENY,39.29603,-76.56937
Baltimore Highlands,2016,ROBBERY - STREET,39.2914,-76.56564
Baltimore Highlands,2015,COMMON ASSAULT,39.29143,-76.56731
Baltimore Highlands,2015,BURGLARY,39.29099,-76.56428
Baltimore Highlands,2015,LARCENY,39.2915,-76.56552
Baltimore Highlands,2013,LARCENY,39.29152,-76.56492
Baltimore Highlands,2013,ROBBERY - STREET,39.29091,-76.56806
Baltimore Highlands,2016,AUTO THEFT,39.29433,-76.56766
Baltimore Highlands,2014,COMMON ASSAULT,39.29141,-76.56801
Baltimore Highlands,2017,LARCENY,39.2923,-76.56749
Baltimore Highlands,2016,COMMON ASSAULT,39.29563,-76.5675
Baltimore Highlands,2017,BURGLARY,39.2918,-76.56851
Baltimore Highlands,2014,AGG. ASSAULT,39.2949,-76.56841
Baltimore Highlands,2015,ROBBERY - STREET,39.29083,-76.56855
Baltimore Highlands,2016,COMMON ASSAULT,39.29143,-76.56731
Baltimore Highlands,2014,COMMON ASSAULT,39.29141,-76.56626
Baltimore Highlands,2013,COMMON ASSAULT,39.29143,-76.56732
Baltimore Highlands,2015,AGG. ASSAULT,39.29365,-76.56879
Baltimore Highlands,2014,COMMON ASSAULT,39.29136,-76.56794
Baltimore Highlands,2013,LARCENY FROM AUTO,39.29372,-76.56766
Baltimore Highlands,2016,LARCENY,39.29039,-76.56484
Baltimore Highlands,2012,COMMON ASSAULT,39.29094,-76.56738
Baltimore Highlands,2012,AGG. ASSAULT,39.29437,-76.56744
Baltimore Highlands,2012,AGG. ASSAULT,39.29562,-76.56753
Baltimore Highlands,2014,COMMON ASSAULT,39.29425,-76.56884
Baltimore Highlands,2015,LARCENY,39.2915,-76.56552
Baltimore Highlands,2017,LARCENY FROM AUTO,39.29304,-76.56882
Baltimore Highlands,2013,LARCENY,39.29152,-76.56487
Baltimore Highlands,2014,AGG. ASSAULT,39.29367,-76.56835
Baltimore Highlands,2013,ROBBERY - STREET,39.29536,-76.56777
Baltimore Highlands,2013,AGG. ASSAULT,39.29365,-76.56886
Baltimore Highlands,2014,LARCENY,39.29138,-76.56737
Baltimore Highlands,2013,ROBBERY - STREET,39.29372,-76.56766
Baltimore Highlands,2014,COMMON ASSAULT,39.29099,-76.56429
Baltimore Highlands,2015,LARCENY,39.2915,-76.56552
Baltimore Highlands,2013,AGG. ASSAULT,39.2935,-76.5629
Baltimore Highlands,2013,LARCENY,39.29158,-76.5634
Baltimore Highlands,2017,COMMON ASSAULT,39.29152,-76.56492
Baltimore Highlands,2015,BURGLARY,39.2925,-76.56835
Baltimore Highlands,2016,SHOOTING,39.29568,-76.56757
Baltimore Highlands,2014,COMMON ASSAULT,39.29086,-76.56923
Baltimore Highlands,2013,AGG. ASSAULT,39.29081,-76.56747
Baltimore Highlands,2014,COMMON ASSAULT,39.2912,-76.56461
Baltimore Highlands,2012,LARCENY FROM AUTO,39.29259,-76.56727
Baltimore Highlands,2015,ROBBERY - STREET,39.29213,-76.56935
Baltimore Highlands,2016,AUTO THEFT,39.29184,-76.56876
Baltimore Highlands,2013,LARCENY,39.29252,-76.56913
Baltimore Highlands,2012,AUTO THEFT,39.2915,-76.56552
Baltimore Highlands,2014,LARCENY,39.29506,-76.56955
Baltimore Highlands,2012,AGG. ASSAULT,39.29094,-76.5661
Baltimore Highlands,2014,LARCENY,39.29152,-76.56484
Baltimore Highlands,2013,COMMON ASSAULT,39.29448,-76.56951
Baltimore Highlands,2014,COMMON ASSAULT,39.29032,-76.56662
Baltimore Highlands,2015,BURGLARY,39.29152,-76.56495
Baltimore Highlands,2015,LARCENY,39.2915,-76.56552
Baltimore Highlands,2016,BURGLARY,39.29568,-76.56739
Baltimore Highlands,2016,BURGLARY,39.29381,-76.56947
Baltimore Highlands,2014,SHOOTING,39.29033,-76.56623
Baltimore Highlands,2016,BURGLARY,39.29141,-76.56633
Baltimore Highlands,2012,BURGLARY,39.29568,-76.56746
Baltimore Highlands,2016,COMMON ASSAULT,39.29158,-76.56353
Baltimore Highlands,2017,AGG. ASSAULT,39.2925,-76.56829
Baltimore Highlands,2016,COMMON ASSAULT,39.2915,-76.56552
Baltimore Highlands,2015,AGG. ASSAULT,39.29312,-76.56825
Baltimore Highlands,2017,AGG. ASSAULT,39.29154,-76.56367
Baltimore Highlands,2012,LARCENY,39.29437,-76.56739
Baltimore Highlands,2012,ROBBERY - STREET,39.29624,-76.56782
Baltimore Highlands,2014,LARCENY,39.29152,-76.56484
Baltimore Highlands,2015,AGG. ASSAULT,39.29024,-76.56864
Baltimore Highlands,2014,COMMON ASSAULT,39.29252,-76.56913
Baltimore Highlands,2017,AGG. ASSAULT,39.29143,-76.56731
Baltimore Highlands,2016,COMMON ASSAULT,39.29184,-76.56876
Baltimore Highlands,2015,AGG. ASSAULT,39.29449,-76.56951
Baltimore Highlands,2014,LARCENY FROM AUTO,39.29138,-76.56737
Baltimore Highlands,2012,COMMON ASSAULT,39.29367,-76.56835
Baltimore Highlands,2013,LARCENY,39.2915,-76.56552
Baltimore Highlands,2013,LARCENY,39.2915,-76.56552
Baltimore Highlands,2015,COMMON ASSAULT,39.29099,-76.56635
Baltimore Highlands,2013,ROBBERY - STREET,39.29152,-76.56484
Baltimore Highlands,2017,COMMON ASSAULT,39.29568,-76.56729
Baltimore Highlands,2012,AGG. ASSAULT,39.29184,-76.56876
Baltimore Highlands,2013,AGG. ASSAULT,39.29158,-76.5634
Baltimore Highlands,2015,COMMON ASSAULT,39.29081,-76.56747
Baltimore Highlands,2012,AUTO THEFT,39.29133,-76.56743
Baltimore Highlands,2017,COMMON ASSAULT,39.29149,-76.56428
Baltimore Highlands,2014,LARCENY,39.29264,-76.56612
Baltimore Highlands,2015,COMMON ASSAULT,39.2949,-76.56841
Baltimore Highlands,2016,ROBBERY - STREET,39.29197,-76.56934
Baltimore Highlands,2015,COMMON ASSAULT,39.29094,-76.56421
Baltimore Highlands,2017,COMMON ASSAULT,39.29141,-76.56628
Baltimore Highlands,2016,ROBBERY - RESIDENCE,39.29064,-76.56357
Baltimore Highlands,2015,AGG. ASSAULT,39.29141,-76.56626
Baltimore Highlands,2014,ROBBERY - RESIDENCE,39.29091,-76.56806
Baltimore Highlands,2013,COMMON ASSAULT,39.29032,-76.56647
Baltimore Highlands,2015,LARCENY,39.2915,-76.56552
Baltimore Highlands,2014,COMMON ASSAULT,39.29184,-76.56876
Baltimore Highlands,2016,LARCENY FROM AUTO,39.29488,-76.56957
Baltimore Highlands,2012,ARSON,39.29252,-76.56908
Baltimore Highlands,2015,COMMON ASSAULT,39.29285,-76.5694
Baltimore Highlands,2012,COMMON ASSAULT,39.29255,-76.56834
Baltimore Highlands,2012,HOMICIDE,39.29136,-76.56916
Baltimore Highlands,2015,ROBBERY - STREET,39.29143,-76.56737
Baltimore Highlands,2016,ROBBERY - STREET,39.2919,-76.56739
Baltimore Highlands,2015,AGG. ASSAULT,39.29133,-76.56934
Baltimore Highlands,2014,COMMON ASSAULT,39.29579,-76.56779
Baltimore Highlands,2015,BURGLARY,39.29673,-76.56462
Baltimore Highlands,2015,ROBBERY - STREET,39.29138,-76.56737
Baltimore Highlands,2016,LARCENY,39.29152,-76.56487
Baltimore Highlands,2012,COMMON ASSAULT,39.29427,-76.56828
Baltimore Highlands,2016,COMMON ASSAULT,39.29367,-76.56835
Baltimore Highlands,2016,ROBBERY - STREET,39.2914,-76.56564
Baltimore Highlands,2013,LARCENY,39.29141,-76.56626
Baltimore Highlands,2016,ASSAULT BY THREAT,39.29152,-76.56484
Baltimore Highlands,2016,COMMON ASSAULT,39.29248,-76.56941
Baltimore Highlands,2017,ROBBERY - STREET,39.2915,-76.56552
Baltimore Highlands,2013,COMMON ASSAULT,39.29147,-76.56631
Baltimore Highlands,2013,BURGLARY,39.29074,-76.56631
Baltimore Highlands,2013,COMMON ASSAULT,39.29138,-76.56737
Baltimore Highlands,2012,AGG. ASSAULT,39.29137,-76.56897
Baltimore Highlands,2012,LARCENY FROM AUTO,39.29531,-76.56302
Baltimore Highlands,2014,AGG. ASSAULT,39.29091,-76.56806
Baltimore Highlands,2017,BURGLARY,39.29444,-76.56951
Baltimore Highlands,2016,AGG. ASSAULT,39.29187,-76.5683
Baltimore Highlands,2016,BURGLARY,39.29543,-76.56777
Baltimore Highlands,2013,LARCENY,39.29152,-76.56492
Baltimore Highlands,2014,COMMON ASSAULT,39.29372,-76.56766
Baltimore Highlands,2013,LARCENY,39.2925,-76.56751
Baltimore Highlands,2016,AGG. ASSAULT,39.29603,-76.56937
Baltimore Highlands,2016,ASSAULT BY THREAT,39.29186,-76.56846
Baltimore Highlands,2016,ROBBERY - CARJACKING,39.29081,-76.56747
Baltimore Highlands,2015,LARCENY,39.2915,-76.56552
Baltimore Highlands,2013,COMMON ASSAULT,39.29365,-76.56879
Baltimore Highlands,2017,AGG. ASSAULT,39.29248,-76.56941
Baltimore Highlands,2013,AGG. ASSAULT,39.29396,-76.56948
Baltimore Highlands,2014,COMMON ASSAULT,39.29258,-76.56607
Baltimore Highlands,2013,COMMON ASSAULT,39.29141,-76.56626
Baltimore Highlands,2014,LARCENY FROM AUTO,39.29259,-76.56727
Baltimore Highlands,2015,LARCENY,39.29152,-76.56492
Baltimore Highlands,2016,LARCENY,39.29088,-76.56887
Baltimore Highlands,2016,AUTO THEFT,39.29142,-76.56462
Baltimore Highlands,2013,COMMON ASSAULT,39.2915,-76.56552
Baltimore Highlands,2012,LARCENY FROM AUTO,39.29024,-76.56864
Baltimore Highlands,2015,AGG. ASSAULT,39.29086,-76.56923
Baltimore Highlands,2015,COMMON ASSAULT,39.29148,-76.56445
Baltimore Highlands,2013,LARCENY,39.29029,-76.56726
Baltimore Highlands,2015,LARCENY FROM AUTO,39.29433,-76.56822
Baltimore Highlands,2014,COMMON ASSAULT,39.29255,-76.56842
Baltimore Highlands,2016,LARCENY FROM AUTO,39.2915,-76.56552
Baltimore Highlands,2015,LARCENY,39.29141,-76.56626
Baltimore Highlands,2013,LARCENY,39.29141,-76.56804
Baltimore Highlands,2014,BURGLARY,39.29099,-76.56437
Baltimore Highlands,2015,COMMON ASSAULT,39.29064,-76.56357
Baltimore Highlands,2017,BURGLARY,39.29041,-76.56435
Baltimore Highlands,2013,COMMON ASSAULT,39.29495,-76.56736
Baltimore Highlands,2016,BURGLARY,39.29113,-76.56275
Baltimore Highlands,2013,BURGLARY,39.29326,-76.56288
Baltimore Highlands,2012,COMMON ASSAULT,39.29263,-76.56759
Baltimore Highlands,2013,LARCENY,39.29152,-76.56492
Baltimore Highlands,2015,BURGLARY,39.29033,-76.56619
Baltimore Highlands,2017,AUTO THEFT,39.29086,-76.56923
Baltimore Highlands,2015,COMMON ASSAULT,39.29496,-76.56842
Baltimore Highlands,2015,COMMON ASSAULT,39.2925,-76.56829
Baltimore Highlands,2017,LARCENY,39.29495,-76.56736
Baltimore Highlands,2015,LARCENY,39.2915,-76.56552
Baltimore Highlands,2012,COMMON ASSAULT,39.29081,-76.56559
Baltimore Highlands,2017,AGG. ASSAULT,39.29252,-76.56913
Baltimore Highlands,2017,AGG. ASSAULT,39.29073,-76.56926
Baltimore Highlands,2013,ROBBERY - STREET,39.29285,-76.5694
Baltimore Highlands,2016,LARCENY,39.29495,-76.56727
Baltimore Highlands,2014,LARCENY FROM AUTO,39.2926,-76.56752
Baltimore Highlands,2016,LARCENY,39.29365,-76.56878
Baltimore Highlands,2017,AGG. ASSAULT,39.29362,-76.56816
Baltimore Highlands,2014,AGG. ASSAULT,39.29285,-76.5694
Baltimore Highlands,2017,ROBBERY - STREET,39.29437,-76.56744
Baltimore Highlands,2013,ROBBERY - STREET,39.2936,-76.56882
Baltimore Highlands,2016,BURGLARY,39.29568,-76.56748
Baltimore Highlands,2017,ROBBERY - STREET,39.29189,-76.56934
Baltimore Highlands,2013,LARCENY,39.29362,-76.56816
Baltimore Highlands,2013,AUTO THEFT,39.29252,-76.56913
Baltimore Highlands,2013,AGG. ASSAULT,39.2908,-76.56559
Baltimore Highlands,2017,BURGLARY,39.29673,-76.56462
Baltimore Highlands,2013,AGG. ASSAULT,39.29263,-76.56622
Baltimore Highlands,2017,LARCENY,39.29437,-76.56744
Barclay,2013,LARCENY FROM AUTO,39.31259,-76.61392
Barclay,2013,AGG. ASSAULT,39.31291,-76.60952
Barclay,2012,AUTO THEFT,39.312,-76.61101
Barclay,2015,AGG. ASSAULT,39.31488,-76.60952
Barclay,2015,LARCENY,39.31143,-76.61083
Barclay,2013,COMMON ASSAULT,39.31733,-76.60949
Barclay,2012,ROBBERY - STREET,39.31353,-76.61111
Barclay,2016,BURGLARY,39.31372,-76.61399
Barclay,2017,LARCENY,39.31673,-76.6095
Barclay,2013,LARCENY,39.3147,-76.61405
Barclay,2013,AGG. ASSAULT,39.31571,-76.61118
Barclay,2013,RAPE,39.31559,-76.61117
Barclay,2015,ARSON,39.31734,-76.61129
Barclay,2013,LARCENY FROM AUTO,39.31544,-76.61334
Barclay,2015,COMMON ASSAULT,39.31256,-76.61391
Barclay,2014,LARCENY FROM AUTO,39.31463,-76.61405
Barclay,2016,LARCENY,39.31582,-76.61119
Barclay,2016,AUTO THEFT,39.3179,-76.6147
Barclay,2015,COMMON ASSAULT,39.31802,-76.61123
Barclay,2014,AUTO THEFT,39.31603,-76.61269
Barclay,2014,LARCENY FROM AUTO,39.31464,-76.61514
Barclay,2014,LARCENY FROM AUTO,39.31141,-76.61183
Barclay,2012,COMMON ASSAULT,39.31541,-76.614
Barclay,2013,BURGLARY,39.31143,-76.61062
Barclay,2016,SHOOTING,39.31143,-76.61083
Barclay,2012,ASSAULT BY THREAT,39.31764,-76.61036
Barclay,2016,SHOOTING,39.31143,-76.61083
Barclay,2015,COMMON ASSAULT,39.3144,-76.61204
Barclay,2015,BURGLARY,39.31446,-76.61513
Barclay,2016,AGG. ASSAULT,39.31673,-76.6095
Barclay,2016,ROBBERY - STREET,39.31658,-76.61417
Barclay,2016,LARCENY FROM AUTO,39.31236,-76.61366
Barclay,2016,BURGLARY,39.31802,-76.61123
Barclay,2017,AUTO THEFT,39.31175,-76.61495
Barclay,2015,LARCENY,39.3179,-76.61468
Barclay,2015,COMMON ASSAULT,39.31141,-76.60946
Barclay,2016,COMMON ASSAULT,39.31357,-76.61111
Barclay,2017,BURGLARY,39.31788,-76.6153
Barclay,2017,BURGLARY,39.31249,-76.61056
Barclay,2016,AGG. ASSAULT,39.31673,-76.6095
Barclay,2012,BURGLARY,39.31801,-76.61179
Barclay,2017,AGG. ASSAULT,39.31188,-76.60951
Barclay,2013,LARCENY,39.31131,-76.6135
Barclay,2013,BURGLARY,39.31699,-76.61276
Barclay,2012,AGG. ASSAULT,39.318,-76.61191
Barclay,2016,AGG. ASSAULT,39.31374,-76.61263
Barclay,2013,LARCENY,39.31131,-76.6135
Barclay,2016,AGG. ASSAULT,39.31332,-76.61386
Barclay,2013,BURGLARY,39.31248,-76.61391
Barclay,2012,ROBBERY - STREET,39.31248,-76.61391
Barclay,2016,AGG. ASSAULT,39.31374,-76.61263
Barclay,2013,LARCENY FROM AUTO,39.31131,-76.6135
Barclay,2016,COMMON ASSAULT,39.31143,-76.61083
Barclay,2016,COMMON ASSAULT,39.31358,-76.60954
Barclay,2014,LARCENY,39.31628,-76.61027
Barclay,2017,COMMON ASSAULT,39.31374,-76.61263
Barclay,2012,LARCENY FROM AUTO,39.31469,-76.61515
Barclay,2017,ROBBERY - STREET,39.31666,-76.61281
Barclay,2012,BURGLARY,39.31592,-76.61344
Barclay,2016,LARCENY FROM AUTO,39.31131,-76.6135
Barclay,2015,COMMON ASSAULT,39.31188,-76.60951
Barclay,2016,COMMON ASSAULT,39.31374,-76.61263
Barclay,2016,ASSAULT BY THREAT,39.31374,-76.61263
Barclay,2014,ROBBERY - STREET,39.31538,-76.61334
Barclay,2015,ROBBERY - STREET,39.3145,-76.61404
Barclay,2014,LARCENY,39.31702,-76.61283
Barclay,2012,COMMON ASSAULT,39.31131,-76.6135
Barclay,2016,LARCENY FROM AUTO,39.31723,-76.61422
Barclay,2014,AGG. ASSAULT,39.3134,-76.61167
Barclay,2012,LARCENY,39.31332,-76.61386
Barclay,2014,AUTO THEFT,39.3155,-76.61266
Barclay,2012,BURGLARY,39.31673,-76.61281
Barclay,2012,AUTO THEFT,39.31534,-76.6144
Barclay,2016,ROBBERY - STREET,39.31589,-76.61183
Barclay,2017,BURGLARY,39.31374,-76.61263
Barclay,2017,ROBBERY - STREET,39.31647,-76.61407
Barclay,2013,BURGLARY,39.31677,-76.61528
Barclay,2015,AUTO THEFT,39.31632,-76.61044
Barclay,2015,COMMON ASSAULT,39.31307,-76.61251
Barclay,2012,AGG. ASSAULT,39.31539,-76.61325
Barclay,2012,LARCENY FROM AUTO,39.31643,-76.61521
Barclay,2016,ROBBERY - STREET,39.31429,-76.61515
Barclay,2015,LARCENY FROM AUTO,39.31233,-76.61436
Barclay,2012,LARCENY FROM AUTO,39.3143,-76.61486
Barclay,2016,ROBBERY - STREET,39.31533,-76.61523
Barclay,2012,BURGLARY,39.31344,-76.61507
Barclay,2013,LARCENY,39.31557,-76.6101
Barclay,2017,ROBBERY - STREET,39.31141,-76.60946
Barclay,2015,AGG. ASSAULT,39.31655,-76.61198
Barclay,2012,COMMON ASSAULT,39.3144,-76.61263
Barclay,2013,BURGLARY,39.31601,-76.61337
Barclay,2013,LARCENY,39.31233,-76.61436
Barclay,2014,BURGLARY,39.31441,-76.61313
Barclay,2012,AGG. ASSAULT,39.31795,-76.61333
Barclay,2013,COMMON ASSAULT,39.31559,-76.61117
Barclay,2016,AGG. ASSAULT,39.31374,-76.61263
Barclay,2013,COMMON ASSAULT,39.31126,-76.61478
Barclay,2013,COMMON ASSAULT,39.31233,-76.61436
Barclay,2012,AUTO THEFT,39.31389,-76.61106
Barclay,2016,COMMON ASSAULT,39.31802,-76.61123
Barclay,2015,LARCENY,39.31126,-76.61478
Barclay,2012,COMMON ASSAULT,39.31554,-76.61411
Barclay,2017,ROBBERY - STREET,39.31349,-76.6109
Barclay,2013,BURGLARY,39.3163,-76.60951
Barclay,2015,ARSON,39.31346,-76.61107
Barclay,2013,BURGLARY,39.31233,-76.61436
Barclay,2012,COMMON ASSAULT,39.3144,-76.61263
Barclay,2013,LARCENY FROM AUTO,39.31789,-76.61505
Barclay,2016,BURGLARY,39.31712,-76.6095
Barclay,2014,BURGLARY,39.31282,-76.61502
Barclay,2017,AUTO THEFT,39.31632,-76.61044
Barclay,2014,ROBBERY - STREET,39.3118,-76.61099
Barclay,2014,ASSAULT BY THREAT,39.31439,-76.61211
Barclay,2012,ROBBERY - RESIDENCE,39.31789,-76.61488
Barclay,2015,SHOOTING,39.31474,-76.61337
Barclay,2016,LARCENY FROM AUTO,39.31651,-76.61526
Barclay,2015,BURGLARY,39.31265,-76.61392
Barclay,2013,ROBBERY - STREET,39.3163,-76.60951
Barclay,2016,LARCENY FROM AUTO,39.31434,-76.61455
Barclay,2017,BURGLARY,39.31604,-76.61344
Barclay,2014,COMMON ASSAULT,39.31351,-76.61051
Barclay,2012,AGG. ASSAULT,39.31389,-76.61106
Barclay,2014,LARCENY,39.31141,-76.61493
Barclay,2016,AUTO THEFT,39.31233,-76.61436
Barclay,2012,BURGLARY,39.31807,-76.61009
Barclay,2014,AUTO THEFT,39.31461,-76.61405
Barclay,2015,ROBBERY - STREET,39.31343,-76.61251
Barclay,2013,BURGLARY,39.31544,-76.61177
Barclay,2013,LARCENY FROM AUTO,39.31743,-76.61533
Barclay,2012,LARCENY,39.31711,-76.61283
Barclay,2017,LARCENY FROM AUTO,39.31141,-76.60946
Barclay,2016,LARCENY,39.31185,-76.61496
Barclay,2012,AUTO THEFT,39.31141,-76.61183
Barclay,2012,BURGLARY,39.31345,-76.612
Barclay,2014,COMMON ASSAULT,39.31126,-76.61478
Barclay,2012,COMMON ASSAULT,39.31349,-76.61397
Barclay,2016,BURGLARY,39.31807,-76.61001
Barclay,2014,AGG. ASSAULT,39.31291,-76.60952
Barclay,2015,ROBBERY - STREET,39.31248,-76.61391
Barclay,2016,LARCENY FROM AUTO,39.31268,-76.61392
Barclay,2016,LARCENY FROM AUTO,39.31549,-76.61273
Barclay,2014,AUTO THEFT,39.31649,-76.61212
Barclay,2014,LARCENY FROM AUTO,39.31444,-76.61079
Barclay,2016,LARCENY FROM AUTO,39.31131,-76.6135
Barclay,2015,AGG. ASSAULT,39.3134,-76.61167
Barclay,2017,ROBBERY - STREET,39.31669,-76.61131
Barclay,2016,LARCENY,39.31131,-76.6135
Barclay,2014,LARCENY,39.31488,-76.60952
Barclay,2017,LARCENY FROM AUTO,39.31797,-76.61263
Barclay,2016,LARCENY FROM AUTO,39.31176,-76.61495
Barclay,2016,AUTO THEFT,39.31549,-76.61273
Barclay,2012,BURGLARY,39.31533,-76.61451
Barclay,2014,LARCENY,39.31467,-76.61118
Barclay,2013,BURGLARY,39.31765,-76.61138
Barclay,2013,HOMICIDE,39.31439,-76.61349
Barclay,2017,BURGLARY,39.31544,-76.61189
Barclay,2016,LARCENY,39.3163,-76.60951
Barclay,2015,AGG. ASSAULT,39.31358,-76.60954
Barclay,2015,LARCENY FROM AUTO,39.31131,-76.6135
Barclay,2013,LARCENY,39.31593,-76.60951
Barre Circle,2017,COMMON ASSAULT,39.28467,-76.62713
Barre Circle,2012,COMMON ASSAULT,39.2843,-76.62848
Barre Circle,2015,LARCENY FROM AUTO,39.28486,-76.62806
Barre Circle,2016,COMMON ASSAULT,39.28334,-76.62655
Barre Circle,2012,ROBBERY - STREET,39.2834,-76.62624
Barre Circle,2013,ROBBERY - STREET,39.28514,-76.62739
Barre Circle,2014,COMMON ASSAULT,39.28334,-76.62655
Barre Circle,2012,LARCENY,39.28415,-76.62763
Barre Circle,2016,BURGLARY,39.28598,-76.62853
Barre Circle,2015,BURGLARY,39.28468,-76.62889
Barre Circle,2014,BURGLARY,39.28334,-76.62655
Barre Circle,2015,BURGLARY,39.28582,-76.62896
Barre Circle,2017,LARCENY FROM AUTO,39.28461,-76.62888
Barre Circle,2013,AGG. ASSAULT,39.28404,-76.62755
Barre Circle,2015,LARCENY FROM AUTO,39.28582,-76.62896
Barre Circle,2016,LARCENY FROM AUTO,39.28432,-76.6289
Barre Circle,2016,LARCENY FROM AUTO,39.28598,-76.62856
Barre Circle,2013,BURGLARY,39.28506,-76.62833
Bayview,2012,AUTO THEFT,39.29026,-76.54017
Bayview,2012,BURGLARY,39.29005,-76.54015
Bayview,2014,AGG. ASSAULT,39.28766,-76.54247
Bayview,2013,ROBBERY - RESIDENCE,39.2887,-76.54
Bayview,2016,AUTO THEFT,39.28783,-76.53796
Bayview,2012,LARCENY,39.28752,-76.54531
Bayview,2015,BURGLARY,39.28971,-76.542
Bayview,2017,ROBBERY - COMMERCIAL,39.28768,-76.54164
Bayview,2014,LARCENY,39.28783,-76.53796
Bayview,2017,COMMON ASSAULT,39.28847,-76.54663
Bayview,2012,COMMON ASSAULT,39.28873,-76.54007
Bayview,2012,COMMON ASSAULT,39.29048,-76.54475
Bayview,2016,ROBBERY - STREET,39.28779,-76.53868
